[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings message="load previous mappings"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings elapsed_ms=0 message="previous mappings loaded"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants message="fetch Shopify DOBA variants"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants step=2/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="shopify variants fetched"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants elapsed_ms=107076 message="shopify variants fetched"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates message="fetch Doba by Shopify candidate SKUs"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates step=3/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="doba candidate lookup finished"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates elapsed_ms=1313741 message="doba candidate lookup finished"
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4738/13048 doba_sku=D0102H5X3BP shopify_variant_id=gid://shopify/ProductVariant/51372518408498 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4739/13048 doba_sku=D0102H5X36P shopify_variant_id=gid://shopify/ProductVariant/51372519260466 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4740/13048 doba_sku=D0102H5X3MX shopify_variant_id=gid://shopify/ProductVariant/51372519424306 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4741/13048 doba_sku=D0102H5X3M6 shopify_variant_id=gid://shopify/ProductVariant/51372521324850 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4742/13048 doba_sku=D0102H5X346 shopify_variant_id=gid://shopify/ProductVariant/51372523684146 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4743/13048 doba_sku=D0102H57H9X shopify_variant_id=gid://shopify/ProductVariant/51372524994866 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4744/13048 doba_sku=D0102H57H62 shopify_variant_id=gid://shopify/ProductVariant/51372526502194 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4745/13048 doba_sku=D0102H57HD6 shopify_variant_id=gid://shopify/ProductVariant/51372527649074 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4746/13048 doba_sku=D0102H57PQ6 shopify_variant_id=gid://shopify/ProductVariant/51372529516850 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4747/13048 doba_sku=D0102H57PLP shopify_variant_id=gid://shopify/ProductVariant/51372531319090 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4748/13048 doba_sku=D0102H57PVT shopify_variant_id=gid://shopify/ProductVariant/51372533383474 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4749/13048 doba_sku=D0102H57AR2 shopify_variant_id=gid://shopify/ProductVariant/51372535021874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4750/13048 doba_sku=D0102H57SAT shopify_variant_id=gid://shopify/ProductVariant/51372537119026 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4751/13048 doba_sku=D0102H57SG8 shopify_variant_id=gid://shopify/ProductVariant/51372539445554 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4752/13048 doba_sku=D0102H57S0X shopify_variant_id=gid://shopify/ProductVariant/51372541411634 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4753/13048 doba_sku=D0102H57S06 shopify_variant_id=gid://shopify/ProductVariant/51372543082802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4754/13048 doba_sku=D0102H57SB6 shopify_variant_id=gid://shopify/ProductVariant/51372545114418 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4755/13048 doba_sku=D0102H57S66 shopify_variant_id=gid://shopify/ProductVariant/51372546949426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4756/13048 doba_sku=D0102H57SMJ shopify_variant_id=gid://shopify/ProductVariant/51372549243186 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4757/13048 doba_sku=D0102H57SN6 shopify_variant_id=gid://shopify/ProductVariant/51372550291762 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4758/13048 doba_sku=D0102H57SNT shopify_variant_id=gid://shopify/ProductVariant/51372551536946 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4759/13048 doba_sku=D0102H57S4J shopify_variant_id=gid://shopify/ProductVariant/51372553306418 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4760/13048 doba_sku=D0102H57SFX shopify_variant_id=gid://shopify/ProductVariant/51372555108658 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4761/13048 doba_sku=D0102H57S38 shopify_variant_id=gid://shopify/ProductVariant/51372556878130 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4762/13048 doba_sku=D0102H5797T shopify_variant_id=gid://shopify/ProductVariant/51372558352690 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4763/13048 doba_sku=D0102H579R6 shopify_variant_id=gid://shopify/ProductVariant/51372560187698 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4764/13048 doba_sku=D0102H579LT shopify_variant_id=gid://shopify/ProductVariant/51372561760562 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4765/13048 doba_sku=D0102H5790J shopify_variant_id=gid://shopify/ProductVariant/51372562252082 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4766/13048 doba_sku=D0102H579VP shopify_variant_id=gid://shopify/ProductVariant/51372563726642 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4767/13048 doba_sku=D0102H579C2 shopify_variant_id=gid://shopify/ProductVariant/51372564513074 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4768/13048 doba_sku=D0102H579CT shopify_variant_id=gid://shopify/ProductVariant/51372565922098 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4769/13048 doba_sku=D0102H579D8 shopify_variant_id=gid://shopify/ProductVariant/51372567134514 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4770/13048 doba_sku=D0102H579Z8 shopify_variant_id=gid://shopify/ProductVariant/51372568445234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4771/13048 doba_sku=D0102H57982 shopify_variant_id=gid://shopify/ProductVariant/51372569821490 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4772/13048 doba_sku=D0102H57986 shopify_variant_id=gid://shopify/ProductVariant/51372570575154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4773/13048 doba_sku=D0102H57932 shopify_variant_id=gid://shopify/ProductVariant/51372572868914 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4774/13048 doba_sku=D0102H57IPJ shopify_variant_id=gid://shopify/ProductVariant/51372573557042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4775/13048 doba_sku=D0102H57I22 shopify_variant_id=gid://shopify/ProductVariant/51372574245170 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4776/13048 doba_sku=D0102H57IQ6 shopify_variant_id=gid://shopify/ProductVariant/51372575129906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4777/13048 doba_sku=D0102H57IBT shopify_variant_id=gid://shopify/ProductVariant/51372575818034 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4778/13048 doba_sku=D0102H57I8J shopify_variant_id=gid://shopify/ProductVariant/51372575850802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4779/13048 doba_sku=D0102H57IN6 shopify_variant_id=gid://shopify/ProductVariant/51372576604466 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4780/13048 doba_sku=D0102H57INT shopify_variant_id=gid://shopify/ProductVariant/51372577390898 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4781/13048 doba_sku=D0102H57I48 shopify_variant_id=gid://shopify/ProductVariant/51372578079026 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4782/13048 doba_sku=D0102H57ITX shopify_variant_id=gid://shopify/ProductVariant/51372578144562 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4783/13048 doba_sku=D0102H57IUP shopify_variant_id=gid://shopify/ProductVariant/51372578898226 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4784/13048 doba_sku=D0102H57IFT shopify_variant_id=gid://shopify/ProductVariant/51372579586354 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4785/13048 doba_sku=D0102H572X8 shopify_variant_id=gid://shopify/ProductVariant/51372580307250 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4786/13048 doba_sku=D0102H57272 shopify_variant_id=gid://shopify/ProductVariant/51372581028146 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4787/13048 doba_sku=D0102H57276 shopify_variant_id=gid://shopify/ProductVariant/51372581126450 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4788/13048 doba_sku=D0102H5727T shopify_variant_id=gid://shopify/ProductVariant/51372581880114 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4789/13048 doba_sku=D0102H572R6 shopify_variant_id=gid://shopify/ProductVariant/51372582601010 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4790/13048 doba_sku=D0102H572PT shopify_variant_id=gid://shopify/ProductVariant/51372583289138 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4791/13048 doba_sku=D0102H572I2 shopify_variant_id=gid://shopify/ProductVariant/51372583321906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4792/13048 doba_sku=D0102H572I6 shopify_variant_id=gid://shopify/ProductVariant/51372584010034 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4793/13048 doba_sku=D0102H5722P shopify_variant_id=gid://shopify/ProductVariant/51372584042802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4794/13048 doba_sku=D0102H57228 shopify_variant_id=gid://shopify/ProductVariant/51372585058610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4795/13048 doba_sku=D0102H57QBP shopify_variant_id=gid://shopify/ProductVariant/51372586467634 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4796/13048 doba_sku=D0102H57QDJ shopify_variant_id=gid://shopify/ProductVariant/51372587155762 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4797/13048 doba_sku=D0102H57QKT shopify_variant_id=gid://shopify/ProductVariant/51372587843890 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4798/13048 doba_sku=D0102H57QT8 shopify_variant_id=gid://shopify/ProductVariant/51372588564786 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4799/13048 doba_sku=D0102H57QF8 shopify_variant_id=gid://shopify/ProductVariant/51372589285682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4800/13048 doba_sku=D0102H57Q36 shopify_variant_id=gid://shopify/ProductVariant/51372589973810 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4801/13048 doba_sku=D0102H57LHP shopify_variant_id=gid://shopify/ProductVariant/51372590072114 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4802/13048 doba_sku=D0102H57LAT shopify_variant_id=gid://shopify/ProductVariant/51372590793010 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4803/13048 doba_sku=D0102H57L2T shopify_variant_id=gid://shopify/ProductVariant/51372591513906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4804/13048 doba_sku=D0102H57L02 shopify_variant_id=gid://shopify/ProductVariant/51372592202034 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4805/13048 doba_sku=D0102H5707X shopify_variant_id=gid://shopify/ProductVariant/51372593086770 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4806/13048 doba_sku=D0102H57072 shopify_variant_id=gid://shopify/ProductVariant/51372593807666 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4807/13048 doba_sku=D0102H5707T shopify_variant_id=gid://shopify/ProductVariant/51372594561330 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4808/13048 doba_sku=D0102H5705J shopify_variant_id=gid://shopify/ProductVariant/51372594594098 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4809/13048 doba_sku=D0102H5702J shopify_variant_id=gid://shopify/ProductVariant/51372595314994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4810/13048 doba_sku=D0102H570FJ shopify_variant_id=gid://shopify/ProductVariant/51372596101426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4811/13048 doba_sku=D0102H57JGP shopify_variant_id=gid://shopify/ProductVariant/51372597641522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4812/13048 doba_sku=D0102H57C66 shopify_variant_id=gid://shopify/ProductVariant/51372598362418 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4813/13048 doba_sku=D0102H57C6T shopify_variant_id=gid://shopify/ProductVariant/51372598853938 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4814/13048 doba_sku=D0102H57CY8 shopify_variant_id=gid://shopify/ProductVariant/51372599542066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4815/13048 doba_sku=D0102H57CDX shopify_variant_id=gid://shopify/ProductVariant/51372600230194 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4816/13048 doba_sku=D0102H57C4J shopify_variant_id=gid://shopify/ProductVariant/51372600295730 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4817/13048 doba_sku=D0102H57CF2 shopify_variant_id=gid://shopify/ProductVariant/51372601147698 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4818/13048 doba_sku=D0102H57BHT shopify_variant_id=gid://shopify/ProductVariant/51372604358962 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4819/13048 doba_sku=D0102H571R8 shopify_variant_id=gid://shopify/ProductVariant/51372605079858 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4820/13048 doba_sku=D0102H571DT shopify_variant_id=gid://shopify/ProductVariant/51372605112626 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4821/13048 doba_sku=D0102H571NT shopify_variant_id=gid://shopify/ProductVariant/51372605800754 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4822/13048 doba_sku=D0102H57M7P shopify_variant_id=gid://shopify/ProductVariant/51372605866290 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4823/13048 doba_sku=D0102H57MAX shopify_variant_id=gid://shopify/ProductVariant/51372606783794 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4824/13048 doba_sku=D0102H57MAT shopify_variant_id=gid://shopify/ProductVariant/51372607471922 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4825/13048 doba_sku=D0102H57M62 shopify_variant_id=gid://shopify/ProductVariant/51372608192818 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4826/13048 doba_sku=D0102H57MZ6 shopify_variant_id=gid://shopify/ProductVariant/51372608913714 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4827/13048 doba_sku=D0102H57806 shopify_variant_id=gid://shopify/ProductVariant/51372609634610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4828/13048 doba_sku=D0102H57W7T shopify_variant_id=gid://shopify/ProductVariant/51372609765682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4829/13048 doba_sku=D0102H57WST shopify_variant_id=gid://shopify/ProductVariant/51372610486578 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4830/13048 doba_sku=D0102H57WL2 shopify_variant_id=gid://shopify/ProductVariant/51372611240242 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4831/13048 doba_sku=D0102H57KR8 shopify_variant_id=gid://shopify/ProductVariant/51372611961138 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4832/13048 doba_sku=D0102H574YP shopify_variant_id=gid://shopify/ProductVariant/51372612682034 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4833/13048 doba_sku=D0102H57USP shopify_variant_id=gid://shopify/ProductVariant/51372612714802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4834/13048 doba_sku=D0102H57UVT shopify_variant_id=gid://shopify/ProductVariant/51372613402930 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4835/13048 doba_sku=D0102H57FXP shopify_variant_id=gid://shopify/ProductVariant/51372613501234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4836/13048 doba_sku=D0102H57FZV shopify_variant_id=gid://shopify/ProductVariant/51372614189362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4837/13048 doba_sku=D0102H573JP shopify_variant_id=gid://shopify/ProductVariant/51372614877490 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4838/13048 doba_sku=D0102H573B6 shopify_variant_id=gid://shopify/ProductVariant/51372614943026 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4839/13048 doba_sku=D0102H5736X shopify_variant_id=gid://shopify/ProductVariant/51372616712498 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4840/13048 doba_sku=D0102H55HAP shopify_variant_id=gid://shopify/ProductVariant/51372618481970 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4841/13048 doba_sku=D0102H55P86 shopify_variant_id=gid://shopify/ProductVariant/51372619956530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4842/13048 doba_sku=D0102H55P8X shopify_variant_id=gid://shopify/ProductVariant/51372619989298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4843/13048 doba_sku=D0102H55P82 shopify_variant_id=gid://shopify/ProductVariant/51372620022066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4844/13048 doba_sku=D0102H55PWJ shopify_variant_id=gid://shopify/ProductVariant/51372620742962 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4845/13048 doba_sku=D0102H55PW8 shopify_variant_id=gid://shopify/ProductVariant/51372620841266 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4846/13048 doba_sku=D0102H55PKX shopify_variant_id=gid://shopify/ProductVariant/51372621594930 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4847/13048 doba_sku=D0102H55PK2 shopify_variant_id=gid://shopify/ProductVariant/51372622315826 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4848/13048 doba_sku=D0102H55PK6 shopify_variant_id=gid://shopify/ProductVariant/51372622381362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4849/13048 doba_sku=D0102H55PN8 shopify_variant_id=gid://shopify/ProductVariant/51372623233330 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4850/13048 doba_sku=D0102H55P4X shopify_variant_id=gid://shopify/ProductVariant/51372623298866 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4851/13048 doba_sku=D0102H55PU6 shopify_variant_id=gid://shopify/ProductVariant/51372624773426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=4852/13048 doba_sku=D0102H55PFJ shopify_variant_id=gid://shopify/ProductVariant/51372625559858 status=active reason_code=matched_by_exact_sku
